date,symbol,opening_range,risk_pct,tp_multiplier,direction,triggered,outcome,pnl,return_pct,orb_high,orb_low,orb_range
2025-10-14,NVDA,15m,0.01,2.0,long,False,No Trade,0.0,0.0,184.8000030517578,179.6999969482422,5.100006103515625
2025-10-14,NVDA,15m,0.01,2.0,short,False,No Trade,0.0,0.0,184.8000030517578,179.6999969482422,5.100006103515625
2025-10-14,NVDA,15m,0.01,1.0,long,False,No Trade,0.0,0.0,184.8000030517578,179.6999969482422,5.100006103515625
2025-10-14,NVDA,15m,0.01,1.0,short,False,No Trade,0.0,0.0,184.8000030517578,179.6999969482422,5.100006103515625
2025-10-14,NVDA,15m,0.01,0.5,long,False,No Trade,0.0,0.0,184.8000030517578,179.6999969482422,5.100006103515625
2025-10-14,NVDA,15m,0.01,0.5,short,False,No Trade,0.0,0.0,184.8000030517578,179.6999969482422,5.100006103515625
2025-10-14,NVDA,15m,0.02,2.0,long,False,No Trade,0.0,0.0,184.8000030517578,179.6999969482422,5.100006103515625
2025-10-14,NVDA,15m,0.02,2.0,short,False,No Trade,0.0,0.0,184.8000030517578,179.6999969482422,5.100006103515625
2025-10-14,NVDA,15m,0.02,1.0,long,False,No Trade,0.0,0.0,184.8000030517578,179.6999969482422,5.100006103515625
2025-10-14,NVDA,15m,0.02,1.0,short,False,No Trade,0.0,0.0,184.8000030517578,179.6999969482422,5.100006103515625
2025-10-14,NVDA,15m,0.02,0.5,long,False,No Trade,0.0,0.0,184.8000030517578,179.6999969482422,5.100006103515625
2025-10-14,NVDA,15m,0.02,0.5,short,False,No Trade,0.0,0.0,184.8000030517578,179.6999969482422,5.100006103515625
